ID	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species
4_S2_L001_11815	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
DRR151115_26343	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Agmunavirus	Agmunavirus AGM1
DRR151115_8933	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151115_26668	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125122_693748	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147675_10510	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Zobellviridae	Citrovirus	Citrovirus coptotermitis
DRR147675_67745	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Myxoctovirus	Myxoctovirus Mx8
DRR125121_463353	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	NA	Chrysochromulina ericina virus
DRR125127_212014	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Fukuivirus	NA
DRR147674_53440	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_1439	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_1744	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_6231	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Borockvirus	Borockvirus brock
50m_S10_L004_21294	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
65m_S11_L005_11089	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125123_750598	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125123_566599	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125123_1120921	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Salacisavirus	Salacisavirus pssm2
DRR147679_25918	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Menderavirus	NA
10S1_S5_L002_5871_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
17_S4_L002_6509_1	Viruses	NA	NA	NA	NA	NA	NA	NA
50m_S10_L004_29495	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Godonkavirus	Godonkavirus godonK
DRR147674_31068	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Oshimavirus	NA
DRR147674_3659	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Casjensviridae	NA	NA
DRR147676_43848	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_15106	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_23098	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
10S1_S5_L002_2000	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
10S1_S5_L002_2238	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
4_S2_L001_5455	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151115_7892	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_31242_1	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	NA	NA
DRR125123_234922_1	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	NA	Chrysochromulina ericina virus
4_S2_L001_13292	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	NA	NA
4_S2_L001_13575	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
10S1_S5_L002_5247	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Yellowstone lake phycodnavirus 3
17_S4_L002_13701	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	NA
DRR147674_13433	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Rauchvirus	Rauchvirus BPP1
4_S2_L001_5797	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Pervagoviridae	Callevirus	NA
4_S2_L001_16728	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_19780	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125123_886841	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
50m_S10_L004_11051	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	Banchanvirus	Banchanvirus SS1201
50m_S10_L004_11287	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_28303	Viruses	NA	NA	NA	NA	NA	NA	NA
17_S4_L002_11555	Viruses	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Manticavirus	Manticavirus phascolarctidgamma1
13_S7_L003_2342	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	NA	NA
17_S4_L002_5123	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_7054	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_5120	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Herelleviridae	Caeruleovirus	NA
4_S2_L001_10165	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
70m_S12_L006_9012	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
70m_S12_L006_16744	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Halcyonevirus	NA
4_S2_L001_16482	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_6162	Viruses	Bamfordvirae	Preplasmiviricota	Maveriviricetes	Priklausovirales	Lavidaviridae	NA	Yellowstone Lake virophage 5
13_S7_L003_15544	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_2029	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	Pelagibacter phage HTVC008M
50m_S10_L004_39456	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Salmondvirus	Salmondvirus JA29
5_S3_L001_1432	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Demerecviridae	NA	NA
DRR147676_55631	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151115_14319	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_5013	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_12008	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
4_S2_L001_13039	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_29396	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Cyanophage KBS-S-2A
80m_S1_L002_2791	NA	NA	NA	NA	NA	NA	NA	NA
DRR125122_442394	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
10S1_S5_L002_4052	Viruses	NA	NA	NA	NA	NA	NA	NA
DRR147674_40956	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	NA
DRR147674_7960	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	Cheungvirus	Cheungvirus NATL1A7
DRR147676_20608	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Synechococcus phage S-CBS2
DRR147678_68739	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_24773	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Schitoviridae	Waedenswilvirus	Waedenswilvirus S6
DRR147678_76339	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Puniceispirillum phage HMO-2011
50m_S10_L004_31432	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
DRR125121_58624	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Borockvirus	Borockvirus brock
DRR147672_46161	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Stanwilliamsviridae	NA	NA
DRR151115_71962	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Stanwilliamsviridae	NA	NA
10S1_S5_L002_4285	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Incheonvirus	NA
10S1_S5_L002_4489	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	NA	Yellowstone lake mimivirus
50m_S10_L004_33644	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Titanvirus	NA
50m_S10_L004_33876	Viruses	NA	NA	NA	NA	NA	NA	NA
DRR099832_16251	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR099833_14458	Viruses	NA	NA	NA	NA	NA	NA	NA
4_S2_L001_17769	Viruses	NA	NA	NA	NA	NA	NA	NA
DRR147678_97996	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Alachuavirus	Alachuavirus Xp15
DRR151114_42917	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151114_12008	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Verrucomicrobia phage P8625
DRR147682_41649	Viruses	NA	NA	NA	NA	NA	NA	NA
DRR151114_56566	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Borockvirus	Borockvirus brock
DRR151114_28850	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Myxoctovirus	Myxoctovirus Mx8
DRR147674_35167	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147674_41099	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
DRR147674_454	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Fukuivirus	NA
80m_S1_L002_1333	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Lipsvirus	Lipsvirus ssm7
10S1_S5_L002_1591	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Zobellviridae	Siovirus	Lentibacter virus vB_LenP_ICBM2
13_S7_L003_13961	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	NA	Chrysochromulina ericina virus
DRR147678_18083	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151114_85324	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Bellamyvirus	Bellamyvirus bellamy
DRR151114_46701	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Stanwilliamsviridae	NA	NA
DRR147673_10899	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147677_39031	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Salmonella phage SSU5
DRR147678_73837	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_7470	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Kochitakasuvirus	NA
DRR147674_8531	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Shapirovirus	NA
4_S2_L001_15244	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Menderavirus	NA
50m_S10_L004_5804	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_6070	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Cyanophage MED4-117
50m_S10_L004_17486	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	Pelagibacter phage HTVC008M
50m_S10_L004_36744	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
6_S6_L002_41	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_32076	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
50m_S10_L004_32425	Viruses	NA	NA	NA	NA	NA	NA	Wenling crustacean virus 1
DRR147671_70604	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Cyanophage KBS-S-2A
DRR147671_81679	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_11677	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Rhodoferax phage P26218
14_S8_L003_2855	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Stenotrophomonas phage S1
17_S4_L002_6820	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	NA	NA	NA	NA
17_S4_L002_4998	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_10043	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_10251	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
70m_S12_L006_9796	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_16293	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_16569	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_6262	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
80m_S1_L002_3050	Viruses	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Vesivirus	Feline calicivirus
80m_S1_L002_4073	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	NA
DRR125122_235627	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	NA
DRR151114_78530	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151114_2871	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151115_35762	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147676_10828	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Rhodoferax phage P26218
DRR147679_6784	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151114_2358	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
13_S7_L003_10397	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
80m_S1_L002_2393	Viruses	NA	NA	NA	NA	NA	NA	Pacmanvirus A23
50m_S10_L004_35849	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Naesvirus	Naesvirus bcep1
80m_S1_L002_1833	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Peduoviridae	Phitrevirus	Phitrevirus phi3
14_S8_L003_2075	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
65m_S11_L005_19802	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
50m_S10_L004_4380	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_7517	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
50m_S10_L004_7746	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147672_46984	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Pavtokvirus	Pavtokvirus PEp14
DRR147672_7230	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	Pelagivirus	NA
10S1_S5_L002_1753	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	NA	NA
13_S7_L003_10011	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Peduoviridae	Arsyunavirus	Arsyunavirus RSY1
13_S7_L003_6618	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_8995	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Delepquintavirus	Delepquintavirus DLP5
50m_S10_L004_39297	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_39596	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Bellamyvirus	Bellamyvirus bellamy
DRR147676_33728	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Synechococcus phage S-CBS3
DRR151115_1258	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Verrucomicrobia phage P8625
DRR151115_43840	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_8051	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147676_54604	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Alachuavirus	Alachuavirus Xp15
DRR147676_34953	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Mushuvirus	Mushuvirus mushu
DRR125122_678731	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Caulobacter phage Cr30
DRR125122_393537	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	NA	NA
DRR125126_161249	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125127_163185	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147673_37917	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	NA	NA
DRR125123_724405	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	NA	NA
DRR125125_75246	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Jujuvirus	Gordonia phage UmaThurman
DRR125121_22948	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Raphidovirus	Heterosigma akashiwo virus 01
17_S4_L002_10977	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
50m_S10_L004_3769	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_27617	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	Banchanvirus	Banchanvirus SS1201
DRR147672_15307	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	Lirvirus	Lirvirus SCBP3
DRR147675_92238	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Nylescharonvirus	NA
DRR147675_16430	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Fukuivirus	NA
4_S2_L001_14758	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Eisenstarkvirus	Eisenstarkvirus L7
4_S2_L001_16197	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125122_849943	Viruses	Bamfordvirae	Preplasmiviricota	Maveriviricetes	Priklausovirales	Lavidaviridae	NA	Yellowstone Lake virophage 6
DRR147675_30970	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Shewanella sp. phage 1/40
50m_S10_L004_24505	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_7063	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
4_S2_L001_7347	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Azospirillum phage Cd
DRR147682_40798	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_10150	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	Synechococcus phage S-CRM01
50m_S10_L004_10501	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Herelleviridae	Siminovitchvirus	NA
DRR147678_150499	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Kairosalinivirus	Kairosalinivirus SRUTV1
DRR147678_107231	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_136965	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Puniceispirillum phage HMO-2011
10S1_S5_L002_6960	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_16560	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Acinetobacter phage phiAC-1
50m_S10_L004_6236	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Yellowstone lake phycodnavirus 1
50m_S10_L004_7032	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	Pipoluvirus	Pipoluvirus rarus
50m_S10_L004_7241	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_12847	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
4_S2_L001_2606	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Xuquatrovirus	Xuquatrovirus PTXU04
4_S2_L001_18058	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
50m_S10_L004_32797	Viruses	NA	NA	NA	NA	NA	NA	NA
50m_S10_L004_38909	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
4_S2_L001_12633	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_18080	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Salmondvirus	Salmondvirus JA11
50m_S10_L004_38742	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Iodovirus	Iodovirus PLPE
50m_S10_L004_39024	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_2455	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Vhulanivirus	Vhulanivirus Shpa
DRR147672_16613	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Synechococcus phage S-CBS4
DRR147682_14680	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
13_S7_L003_12024	Viruses	NA	NA	NA	NA	NA	NA	NA
4_S2_L001_17971	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Atlauavirus	Atlauavirus tusconc8
4_S2_L001_15531	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125126_498382	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Synechococcus phage S-CBS3
DRR147674_27909	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Rhizobium phage 16-3
DRR147674_45300	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147674_32030	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Pelagibacter phage HTVC010P
10S1_S5_L002_4608	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
10S1_S5_L002_4798	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Paramecium bursaria Chlorella virus A1
DRR147678_115382	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151115_48315	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_8060	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_11665	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Aurunvirus	Aurunvirus STIM5
50m_S10_L004_8453	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_1769	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Schitoviridae	NA	NA
17_S4_L002_2020	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_16703	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_16975	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
4_S2_L001_331	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Firingavirus	NA
4_S2_L001_609	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Kochitakasuvirus	NA
4_S2_L001_14441	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Rhodococcus phage REQ1
DRR147678_60473	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_148879	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147680_23332	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Inhavirus	NA
65m_S11_L005_12351	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Shapirovirus	NA
DRR151114_88778	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_62581_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Myxoctovirus	Myxoctovirus Mx8
50m_S10_L004_1924	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Becedseptimavirus	Becedseptimavirus BCD7
17_S4_L002_11336	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
17_S4_L002_11625	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
13_S7_L003_10957	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Kratiovirus	NA
17_S4_L002_3148	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
